ndc11,rxcui,name,labeler,acqDate,attribution,ingredientsAvailable,rxnavImageObjectId,rxnavImageFileName,rxnavImageSize,nlmImageObjectId,nlmImageFileName,nlmImageSize,shape,size,color,imprint,imprintType,symbol,score,active_ingredients,inactive_ingredients
10702-0007-10,828348,Cyclobenzaprine hydrochloride 10 MG Oral Tablet,"KVK-TECH, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692641,10702-0007-10_RXNAVIMAGE10_E0447003.jpg,593533,168915425,10702-0007-10_NLMIMAGE10_E0447003.jpg,459206,ROUND,8,YELLOW,K7,DEBOSSED,False,1,[],[]
00781-1789-01,855926,Diclofenac Sodium 75 MG Delayed Release Oral Tablet,Sandoz Inc,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692508,00781-1789-01_RXNAVIMAGE10_B0445832.jpg,600041,168915292,00781-1789-01_NLMIMAGE10_B0445832.jpg,458127,ROUND,10,PINK,GG;739,PRINTED,False,1,[],[]
00378-2474-01,855942,Diclofenac Potassium 50 MG Oral Tablet,Mylan Pharmaceuticals Inc.,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692411,00378-2474-01_RXNAVIMAGE10_8C444632.jpg,476851,168915195,00378-2474-01_NLMIMAGE10_8C444632.jpg,341048,ROUND,8,WHITE,M;D5,DEBOSSED,False,1,[],[]
16714-0374-04,198429,lamotrigine 200 MG Oral Tablet,Northstar RxLLC,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692436,16714-0374-04_RXNAVIMAGE10_95444AB2.jpg,469342,168915220,16714-0374-04_NLMIMAGE10_95444AB2.jpg,335374,ROUND,11,WHITE,L124,DEBOSSED,False,2,[],[]
53489-0330-01,835593,Imipramine Hydrochloride 10 MG Oral Tablet,"Mutual Pharmaceutical Company, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692521,53489-0330-01_RXNAVIMAGE10_B5445AA2.jpg,585027,168915305,53489-0330-01_NLMIMAGE10_B5445AA2.jpg,452832,ROUND,6,YELLOW,MP;4,DEBOSSED,False,1,[],[]
43199-0038-01,896762,Labetalol hydrochloride 200 MG Oral Tablet,"County Line Pharmaceuticals, LLC",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692960,43199-0038-01_RXNAVIMAGE10_5644AB15.jpg,490800,168915744,43199-0038-01_NLMIMAGE10_5644AB15.jpg,348466,ROUND,10,WHITE,CL38;200,DEBOSSED,False,2,[],[]
43199-0037-01,896758,Labetalol hydrochloride 100 MG Oral Tablet,"County Line Pharmaceuticals, LLC",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692931,43199-0037-01_RXNAVIMAGE10_4C44A635.jpg,572030,168915715,43199-0037-01_NLMIMAGE10_4C44A635.jpg,435931,ROUND,8,ORANGE,CL37;100,DEBOSSED,False,2,[],[]
16714-0373-04,198428,lamotrigine 150 MG Oral Tablet,Northstar RxLLC,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692893,16714-0373-04_RXNAVIMAGE10_3E449F44.jpg,466663,168915677,16714-0373-04_NLMIMAGE10_3E449F44.jpg,332949,ROUND,9,WHITE,L123,DEBOSSED,False,2,[],[]
53489-0332-01,835568,Imipramine Hydrochloride 50 MG Oral Tablet,"Mutual Pharmaceutical Company, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692563,53489-0332-01_RXNAVIMAGE10_C34461F3.jpg,625134,168915347,53489-0332-01_NLMIMAGE10_C34461F3.jpg,489215,ROUND,9,GREEN,MP;79,DEBOSSED,False,1,[],[]
62756-0511-83,200064,letrozole 2.5 MG Oral Tablet,Sun Pharmaceutical Industries Limited,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692544,62756-0511-83_RXNAVIMAGE10_BD445EF2.jpg,587115,168915328,62756-0511-83_NLMIMAGE10_BD445EF2.jpg,462783,ROUND,6,YELLOW,511,DEBOSSED,False,1,[],[]
52544-0279-28,748879,{21 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Levora 0.15/30 28 Day],"Watson Pharma, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692713,52544-0279-28_RXNAVIMAGE10_FB447D83.jpg,515715,168915497,52544-0279-28_NLMIMAGE10_FB447D83.jpg,330042,ROUND,6,WHITE,15;30;WATSON,DEBOSSED,False,1,[],[]
52544-0279-28,748879,{21 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Levora 0.15/30 28 Day],"Watson Pharma, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,186741312,52544-0279-28_RXNAVIMAGE10_034481D4.jpg,648520,169964096,52544-0279-28_NLMIMAGE10_034481D4.jpg,472049,ROUND,6,ORANGE,WATSON;P1,DEBOSSED,False,1,[],[]
00603-4213-21,205326,Lisinopril 30 MG Oral Tablet,"Qualitest Pharmaceutical, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692844,00603-4213-21_RXNAVIMAGE10_2C449614.jpg,469222,168915628,00603-4213-21_NLMIMAGE10_2C449614.jpg,334982,ROUND,10,WHITE,3974;V,DEBOSSED,False,1,[],[]
00603-4212-21,314077,Lisinopril 20 MG Oral Tablet,"Qualitest Pharmaceutical, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692821,00603-4212-21_RXNAVIMAGE10_234491C4.jpg,474053,168915605,00603-4212-21_NLMIMAGE10_234491C4.jpg,340944,ROUND,8,WHITE,3973;V,DEBOSSED,False,1,[],[]
00603-4211-32,314076,Lisinopril 10 MG Oral Tablet,"Qualitest Pharmaceutical, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692809,00603-4211-32_RXNAVIMAGE10_1F448F84.jpg,445348,168915593,00603-4211-32_NLMIMAGE10_1F448F84.jpg,312925,ROUND,6,WHITE,3972;V,DEBOSSED,False,1,[],[]
62756-0430-88,197890,Lithium Carbonate 300 MG Oral Tablet,Sun Pharmaceutical Industries Limited,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185692677,62756-0430-88_RXNAVIMAGE10_ED4476C3.jpg,489863,168915461,62756-0430-88_NLMIMAGE10_ED4476C3.jpg,352976,ROUND,10,WHITE,430,DEBOSSED,False,2,[],[]
00378-0014-01,105585,Methotrexate 2.5 MG Oral Tablet,Mylan Pharmaceuticals Inc.,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693224,00378-0014-01_RXNAVIMAGE10_B944DC96.jpg,685199,168916008,00378-0014-01_NLMIMAGE10_B944DC96.jpg,562011,ROUND,6,ORANGE,M;14,DEBOSSED,False,2,[],[]
00603-4485-28,197943,Methocarbamol 500 MG Oral Tablet,"Qualitest Pharmaceutical, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693189,00603-4485-28_RXNAVIMAGE10_AC44D606.jpg,474795,168915973,00603-4485-28_NLMIMAGE10_AC44D606.jpg,337645,ROUND,13,WHITE,4211;V,DEBOSSED,False,2,[],[]
65862-0008-99,861007,Metformin hydrochloride 500 MG Oral Tablet,Aurobindo Pharma Limited,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693200,65862-0008-99_RXNAVIMAGE10_B044D816.jpg,506480,168915984,65862-0008-99_NLMIMAGE10_B044D816.jpg,364267,ROUND,11,WHITE,A;12,DEBOSSED,False,1,[],[]
13811-0648-10,995632,Meclizine Hydrochloride 25 MG Chewable Tablet,Trigen Laboratories,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693716,13811-0648-10_RXNAVIMAGE10_6F4537B9.jpg,570703,168916500,13811-0648-10_NLMIMAGE10_6F4537B9.jpg,438722,ROUND,8,PINK,ET1,DEBOSSED,False,1,[],[]
52544-0936-28,750264,{7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.75 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 7/7/7 28 Day],"Watson Pharma, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693363,52544-0936-28_RXNAVIMAGE10_EC44F617.jpg,445432,168916147,52544-0936-28_NLMIMAGE10_EC44F617.jpg,318686,ROUND,6,WHITE,WATSON;937,DEBOSSED,False,1,[],[]
52544-0936-28,750264,{7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.75 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 7/7/7 28 Day],"Watson Pharma, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,186741962,52544-0936-28_RXNAVIMAGE10_F444FA67.jpg,506128,169964746,52544-0936-28_NLMIMAGE10_F444FA67.jpg,382118,ROUND,6,ORANGE,WATSON;938,DEBOSSED,False,1,[],[]
52544-0936-28,750264,{7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.75 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 7/7/7 28 Day],"Watson Pharma, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,187790551,52544-0936-28_RXNAVIMAGE10_F944FCD7.jpg,573535,171013335,52544-0936-28_NLMIMAGE10_F944FCD7.jpg,453163,ROUND,6,ORANGE,WATSON;939,DEBOSSED,False,1,[],[]
52544-0936-28,750264,{7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.75 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 7/7/7 28 Day],"Watson Pharma, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,188839150,52544-0936-28_RXNAVIMAGE10_02450128.jpg,620607,172061934,52544-0936-28_NLMIMAGE10_02450128.jpg,500989,ROUND,6,GREEN,WATSON;P,DEBOSSED,False,1,[],[]
68462-0305-84,0,,"Glenmark Generics Inc., USA",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693350,68462-0305-84_RXNAVIMAGE10_E744F3A7.jpg,508049,168916134,68462-0305-84_NLMIMAGE10_E744F3A7.jpg,392154,ROUND,6,YELLOW,305;G,DEBOSSED,False,1,[],[]
00378-5510-93,314155,olanzapine 5 MG Disintegrating Oral Tablet,Mylan Pharmaceuticals Inc.,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693327,00378-5510-93_RXNAVIMAGE10_DE44EF57.jpg,532450,168916111,00378-5510-93_NLMIMAGE10_DE44EF57.jpg,398986,ROUND,6,YELLOW,M;OE1,DEBOSSED,False,1,[],[]
00378-0353-01,198034,24 HR Nifedipine 30 MG Extended Release Oral Tablet,Mylan Pharmaceuticals Inc.,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693729,00378-0353-01_RXNAVIMAGE10_74453A29.jpg,535423,168916513,00378-0353-01_NLMIMAGE10_74453A29.jpg,392735,ROUND,9,WHITE,M;NE;30,DEBOSSED,False,1,[],[]
23155-0054-19,311918,naratriptan 1 MG Oral Tablet,Heritage Pharmaceuticals Inc,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693680,23155-0054-19_RXNAVIMAGE10_614530F9.jpg,546411,168916464,23155-0054-19_NLMIMAGE10_614530F9.jpg,420445,ROUND,7,YELLOW,I53,DEBOSSED,False,1,[],[]
00781-5554-31,311759,montelukast 4 MG Chewable Tablet,Sandoz Inc,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693314,00781-5554-31_RXNAVIMAGE10_D944ECE7.jpg,572666,168916098,00781-5554-31_NLMIMAGE10_D944ECE7.jpg,445663,ROUND,9,PINK,SZ;74,DEBOSSED,False,1,[],[]
52544-0247-28,762003,{21 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [MonoNessa 28 Day],"Watson Pharma, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693644,52544-0247-28_RXNAVIMAGE10_54452A39.jpg,586132,168916428,52544-0247-28_NLMIMAGE10_54452A39.jpg,410100,ROUND,5,BLUE,WPI;526,DEBOSSED,False,1,[],[]
52544-0247-28,762003,{21 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [MonoNessa 28 Day],"Watson Pharma, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,186742233,52544-0247-28_RXNAVIMAGE10_59452CA9.jpg,617483,169965017,52544-0247-28_NLMIMAGE10_59452CA9.jpg,444357,ROUND,5,GREEN,WPI;P,DEBOSSED,False,1,[],[]
00378-3545-05,311726,Mirtazapine 45 MG Oral Tablet,Mylan Pharmaceuticals Inc.,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693621,00378-3545-05_RXNAVIMAGE10_4B4525E9.jpg,603130,168916405,00378-3545-05_NLMIMAGE10_4B4525E9.jpg,472756,ROUND,10,BROWN,M;545,DEBOSSED,False,1,[],[]
53489-0386-01,197987,Minoxidil 2.5 MG Oral Tablet,"Mutual Pharmaceutical Company, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693608,53489-0386-01_RXNAVIMAGE10_46452379.jpg,472649,168916392,53489-0386-01_NLMIMAGE10_46452379.jpg,338031,ROUND,7,WHITE,2;5;MP;84,DEBOSSED,False,2,[],[]
53489-0387-01,197986,Minoxidil 10 MG Oral Tablet,"Mutual Pharmaceutical Company, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693585,53489-0387-01_RXNAVIMAGE10_3E451F28.jpg,479670,168916369,53489-0387-01_NLMIMAGE10_3E451F28.jpg,345279,ROUND,7,WHITE,10;MP;89,DEBOSSED,False,2,[],[]
16714-0417-02,866482,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 50 MG Oral Tablet,Northstar RxLLC,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693536,16714-0417-02_RXNAVIMAGE10_2B4515F8.jpg,507220,168916320,16714-0417-02_NLMIMAGE10_2B4515F8.jpg,356760,ROUND,10,WHITE,L;230,DEBOSSED,False,2,[],[]
00591-0462-01,866514,Metoprolol Tartrate 50 MG Oral Tablet,"Watson Laboratories, Inc.",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693513,00591-0462-01_RXNAVIMAGE10_234511A8.jpg,612644,168916297,00591-0462-01_NLMIMAGE10_234511A8.jpg,482862,ROUND,8,PINK,Watson;462,DEBOSSED,False,2,[],[]
00378-4595-77,866427,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet,Mylan Pharmaceuticals Inc.,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693500,00378-4595-77_RXNAVIMAGE10_1E450F38.jpg,521674,168916284,00378-4595-77_NLMIMAGE10_1E450F38.jpg,374200,ROUND,7,WHITE,M;MT1,DEBOSSED,False,2,[],[]
55111-0467-05,866436,24 HR metoprolol succinate 50 MG Extended Release Oral Tablet,Dr.Reddys Laboratories Limited,07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693477,55111-0467-05_RXNAVIMAGE10_15450AE8.jpg,505997,168916261,55111-0467-05_NLMIMAGE10_15450AE8.jpg,359740,ROUND,9,WHITE,M;2,DEBOSSED,False,2,[],[]
65580-0644-71,311671,Metolazone 5 MG Oral Tablet,"Upstate Pharma, LLC",07-15-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693441,65580-0644-71_RXNAVIMAGE10_08450428.jpg,552581,168916225,65580-0644-71_NLMIMAGE10_08450428.jpg,425773,ROUND,6,BLUE,644;5,DEBOSSED,False,1,[],[]
00603-5063-21,198075,Perphenazine 16 MG Oral Tablet,"Qualitest Pharmaceutical, Inc.",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693932,00603-5063-21_RXNAVIMAGE10_C045603B.jpg,559766,168916716,00603-5063-21_NLMIMAGE10_C045603B.jpg,427394,ROUND,9,GRAY,4943;V,DEBOSSED,False,1,[],[]
00054-0097-25,312136,oxcarbazepine 150 MG Oral Tablet,"Roxane Laboratories, Inc",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693837,00054-0097-25_RXNAVIMAGE10_9C454E6A.jpg,558888,168916621,00054-0097-25_NLMIMAGE10_9C454E6A.jpg,428856,ROUND,8,ORANGE,54;331,DEBOSSED,False,2,[],[]
00054-0098-25,312137,oxcarbazepine 300 MG Oral Tablet,"Roxane Laboratories, Inc",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693824,00054-0098-25_RXNAVIMAGE10_97454BFA.jpg,604238,168916608,00054-0098-25_NLMIMAGE10_97454BFA.jpg,474623,ROUND,10,ORANGE,54;515,DEBOSSED,False,2,[],[]
00310-6105-90,858040,saxagliptin 5 MG Oral Tablet [Onglyza],AstraZeneca Pharmaceuticals LP,09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693860,00310-6105-90_RXNAVIMAGE10_A54552BA.jpg,574746,168916644,00310-6105-90_NLMIMAGE10_A54552BA.jpg,444266,ROUND,8,PINK,5;4215,PRINTED,False,1,[],[]
50458-0191-00,749785,{7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho Tri-Cyclen 28 Day],"Janssen Pharmaceuticals, Inc.",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185694053,50458-0191-00_RXNAVIMAGE10_ED4576EB.jpg,435644,168916837,50458-0191-00_NLMIMAGE10_ED4576EB.jpg,313059,ROUND,5,WHITE,O;180;35,DEBOSSED,False,1,[],[]
50458-0191-00,749785,{7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho Tri-Cyclen 28 Day],"Janssen Pharmaceuticals, Inc.",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,186742652,50458-0191-00_RXNAVIMAGE10_F6457B3B.jpg,503767,169965436,50458-0191-00_NLMIMAGE10_F6457B3B.jpg,381618,ROUND,5,BLUE,O;215;35,DEBOSSED,False,1,[],[]
50458-0191-00,749785,{7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho Tri-Cyclen 28 Day],"Janssen Pharmaceuticals, Inc.",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,187791241,50458-0191-00_RXNAVIMAGE10_FB457DAB.jpg,496454,171014025,50458-0191-00_NLMIMAGE10_FB457DAB.jpg,376333,ROUND,5,BLUE,O;250;35,DEBOSSED,False,1,[],[]
50458-0191-00,749785,{7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho Tri-Cyclen 28 Day],"Janssen Pharmaceuticals, Inc.",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,188839840,50458-0191-00_RXNAVIMAGE10_034581FC.jpg,561818,172062624,50458-0191-00_NLMIMAGE10_034581FC.jpg,444034,ROUND,5,GREEN,O;M;P,DEBOSSED,False,1,[],[]
50458-0251-00,749158,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho Tri-Cyclen Lo 28 Day],"Janssen Pharmaceuticals, Inc.",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693981,50458-0251-00_RXNAVIMAGE10_D245696B.jpg,425207,168916765,50458-0251-00_NLMIMAGE10_D245696B.jpg,303055,ROUND,5,WHITE,O;M;180,DEBOSSED,False,1,[],[]
50458-0251-00,749158,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho Tri-Cyclen Lo 28 Day],"Janssen Pharmaceuticals, Inc.",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,186742580,50458-0251-00_RXNAVIMAGE10_DB456DBB.jpg,483774,169965364,50458-0251-00_NLMIMAGE10_DB456DBB.jpg,361992,ROUND,5,BLUE,O;M;215,DEBOSSED,False,1,[],[]
50458-0251-00,749158,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho Tri-Cyclen Lo 28 Day],"Janssen Pharmaceuticals, Inc.",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,187791169,50458-0251-00_RXNAVIMAGE10_E045702B.jpg,494163,171013953,50458-0251-00_NLMIMAGE10_E045702B.jpg,374076,ROUND,5,BLUE,O;M;250,DEBOSSED,False,1,[],[]
50458-0251-00,749158,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho Tri-Cyclen Lo 28 Day],"Janssen Pharmaceuticals, Inc.",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,188839768,50458-0251-00_RXNAVIMAGE10_E845747B.jpg,539426,172062552,50458-0251-00_NLMIMAGE10_E845747B.jpg,420796,ROUND,5,GREEN,O;M;P,DEBOSSED,False,1,[],[]
50458-0197-00,749861,{21 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho-Cyclen 28 Day],"Janssen Pharmaceuticals, Inc.",09-14-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185693945,50458-0197-00_RXNAVIMAGE10_C54562AB.jpg,579482,168916729,50458-0197-00_NLMIMAGE10_C54562AB.jpg,402951,ROUND,5,BLUE,O;250;35,DEBOSSED,False,1,[],[]
